,demo_id,demo_round_id,round_start_tick,weapon_fire_id,team,detonation_raw_x,detonation_raw_y,detonation_raw_z,throw_from_raw_x,throw_from_raw_y,throw_from_raw_z,throw_tick,detonation_tick,LABEL,TYPE,map_name
173,5375,49658,291818,7073694,T,-780.428,-850.194,370.79400000000004,-291.2060546875,-2189.85693359375,-164.21145629882798,3902,4126.0,True,flashbang,de_mirage
174,5649,57010,449013,8102131,CT,-907.013,-2414.43,-165.96900000000002,-256.567352294922,-1605.3146972656198,-167.96875,4465,4705.0,True,molotov,de_mirage
175,5453,51801,182943,7376736,T,-644.717,-1189.22,-165.96900000000002,62.197582244873,-2226.36328125,-39.96875,6848,7368.0,True,smoke,de_mirage
176,5564,54666,233917,7772369,CT,-856.553,-2652.93,407.61800000000005,-1604.75671386719,-2044.70617675781,-255.775436401367,11722,11946.0,True,flashbang,de_mirage
177,676,42332,116977,5999031,CT,354.26300000000003,-1296.67,231.71,851.7899780273441,-1124.69873046875,-263.96875,2726,2950.0,True,flashbang,de_mirage
178,676,42332,116977,5999073,T,-117.999,-1901.28,90.7526,-3.21195483207703,-1539.8359375,-169.247406005859,5406,5630.0,True,flashbang,de_mirage
179,5375,49644,108244,7071899,T,-1874.76,388.374,502.6,-334.17803955078097,623.6937255859381,-81.35411071777341,4554,4780.0,True,flashbang,de_mirage
180,5648,56973,295626,8096652,T,-2190.25,730.971,-125.969,-1339.22448730469,722.026977539062,-79.96875,10250,10458.0,True,molotov,de_mirage
181,5375,49651,198647,7072774,T,11.2057,-1731.18,296.216,1186.58764648438,-978.400634765625,-256.73553466796903,4780,5004.0,True,flashbang,de_mirage
182,651,42557,311238,6034056,T,-1152.84,-631.597,-165.96900000000002,1422.728515625,34.8305854797363,-165.658248901367,2178,3064.0,True,smoke,de_mirage
183,5375,49664,387684,7074501,T,-1150.52,-637.059,-165.96900000000002,1421.7946777343802,34.8305816650391,-163.396575927734,2128,3010.0,True,smoke,de_mirage
184,5649,56999,282815,8100294,CT,-1195.94,-592.492,-165.96900000000002,-405.240570068359,-774.5487670898441,-261.031341552734,6220,6554.0,False,smoke,de_mirage
185,5648,56974,309626,8096793,T,-876.22,-1477.77,-165.96900000000002,814.98974609375,-1525.2058105468802,-108.96875,18694,19446.0,False,smoke,de_mirage
186,5375,49656,259569,7073418,T,-1975.28,496.67699999999996,589.127,-498.76052856445295,556.837219238281,-78.6868057250977,5404,5630.0,True,flashbang,de_mirage
187,5506,53099,158037,7559259,CT,-1538.75,163.371,-165.96900000000002,496.011871337891,679.96875,-133.658248901367,2405,3445.0,False,smoke,de_mirage
188,5564,54672,308715,7773010,CT,-678.1410000000001,-905.7810000000001,-237.96900000000002,176.006164550781,-245.128005981445,-151.96875,6980,7240.0,True,molotov,de_mirage
189,651,42538,91375,6031209,CT,105.35,-1415.59,104.64299999999999,868.902099609375,-1036.00085449219,-251.96875,3369,3591.0,True,flashbang,de_mirage
190,5448,51680,284252,7359781,T,302.957,-1496.87,-173.998,-695.507934570312,-2302.63793945312,-179.35670471191398,2549,2861.0,True,smoke,de_mirage
191,5448,51678,253901,7359624,T,-1086.83,-1518.88,-103.072,261.323760986328,-1545.2255859375,-175.96875,13094,13318.0,True,flashbang,de_mirage
192,5375,49665,396573,7074691,CT,-2287.78,560.526,-161.549,-2287.55322265625,87.35525512695308,-167.96875,15997,16255.0,True,smoke,de_mirage
193,766,40472,276467,5719827,CT,514.194,-561.321,57.2429,327.270294189453,51.953208923339794,-217.063919067383,2386,2608.0,True,flashbang,de_mirage
194,651,42538,91375,6031270,CT,-493.39599999999996,-1827.42,-123.97399999999999,-498.96096801757795,-1422.15710449219,-91.0362701416016,5676,5902.0,True,flashbang,de_mirage
195,5375,49664,387684,7074593,T,-539.689,-1303.13,-161.969,181.96875,-1717.99255371094,-163.408798217773,7112,7686.0,False,smoke,de_mirage
196,643,42230,533591,5981015,T,-458.85400000000004,353.61300000000006,-137.55700000000002,-54.358116149902294,819.163208007812,-135.96875,2950,3174.0,True,flashbang,de_mirage
197,5564,54666,233917,7772283,T,-703.125,-935.1439999999999,140.107,-714.1961059570309,-2143.70458984375,-177.658248901367,3540,3768.0,False,flashbang,de_mirage
198,643,42231,544400,5981221,CT,-2025.85,766.7180000000001,-45.9688,-1111.63061523438,653.6915283203119,-79.96875,5243,5395.0,True,molotov,de_mirage
199,5454,51840,289961,7382283,T,-649.066,-929.4789999999999,-229.96900000000002,357.70584106445295,-120.786689758301,-165.96875,3032,3252.0,True,molotov,de_mirage
200,5649,57007,395011,8101703,CT,-627.601,-1485.24,479.555,-240.71046447753898,-349.400024414062,-163.96875,13114,13336.0,True,flashbang,de_mirage
201,5648,56959,115032,8094597,T,460.12199999999996,-511.589,48.2692,347.64822387695295,481.428771972656,-261.074432373047,2560,2782.0,True,flashbang,de_mirage
202,5649,56993,187085,8099424,CT,-1707.69,695.263,-45.9688,-915.692260742188,559.3118896484381,-83.86798095703121,14626,14858.0,True,smoke,de_mirage
203,5648,56958,102693,8094472,CT,-594.742,-449.67699999999996,-35.8338,-1021.9178466796901,291.88372802734403,-165.709289550781,5386,5610.0,True,flashbang,de_mirage
204,5057,44262,132563,6281410,T,-674.855,552.886,-84.0,-142.62692260742202,805.156127929688,-135.37496948242202,2984,3192.0,False,molotov,de_mirage
205,5649,56999,282815,8100295,T,257.606,-1506.94,-173.96900000000002,-876.2103881835941,-2262.13989257812,-171.508117675781,6628,7066.0,True,smoke,de_mirage
206,5375,49644,108244,7071824,CT,364.869,-789.7769999999999,102.988,284.074188232422,290.933715820312,-262.168090820312,2752,2976.0,True,flashbang,de_mirage
207,752,40436,292883,5714068,T,237.855,-1521.83,-173.97400000000002,-879.990356445312,-2263.99560546875,-171.080810546875,2639,3079.0,True,smoke,de_mirage
208,752,40419,99282,5711649,CT,-876.2139999999999,-108.50399999999999,-42.7305,-1307.15966796875,304.82177734375,-167.96875,3273,3495.0,True,flashbang,de_mirage
209,676,42337,179545,5999696,CT,265.04400000000004,-1528.95,-173.96900000000002,-879.96875,-2263.98583984375,-171.083190917969,2926,3368.0,True,smoke,de_mirage
210,5454,51831,198874,7381021,CT,-207.188,-501.50800000000004,-165.99900000000002,1422.96875,-248.03125,-167.96875,2137,2865.0,False,smoke,de_mirage
211,5564,54655,113811,7770955,T,-1152.83,-628.83,-165.96900000000002,1422.70764160156,34.8305816650391,-165.658248901367,2172,3056.0,True,smoke,de_mirage
212,651,42538,91375,6031240,CT,-1766.71,658.8910000000001,-14.9264,-2369.57641601562,446.187377929688,-165.96875,4955,5178.0,False,flashbang,de_mirage
213,5564,54672,308715,7773161,T,-2073.27,519.306,-165.96900000000002,-1776.15087890625,-663.187683105469,-167.96875,18430,18642.0,False,molotov,de_mirage
214,5506,53112,331281,7560989,CT,-237.23,-506.006,-164.74599999999998,1422.96765136719,70.9975967407227,-112.90266418456999,1956,2682.0,True,smoke,de_mirage
215,4244,31291,390403,4360501,CT,1360.57,-583.761,-165.96900000000002,1422.98913574219,-248.003845214844,-167.96875,2341,2885.0,False,smoke,de_mirage
216,5649,56993,187085,8099417,T,-1373.51,467.983,-165.96900000000002,494.728759765625,583.412170410156,-121.68126678466801,13854,15048.0,True,smoke,de_mirage
217,5648,56958,102693,8094457,T,-276.195,-850.534,510.39,-769.237670898438,-2207.701171875,-177.658248901367,2336,2560.0,True,flashbang,de_mirage
218,676,42332,116977,5999034,CT,-601.067,-1293.58,270.824,243.829391479492,-165.357681274414,-163.719772338867,3098,3322.0,False,flashbang,de_mirage
219,4244,31291,390403,4360500,CT,-1166.1,-586.869,-165.96900000000002,1422.10632324219,34.8305854797363,-167.96875,2285,2959.0,True,smoke,de_mirage
220,752,40419,99282,5711640,T,-945.451,-364.139,-243.26,-1157.18798828125,-778.140380859375,-167.96875,2457,2679.0,False,flashbang,de_mirage
221,5454,51831,198874,7381020,T,-244.25799999999998,-495.036,-165.42,1422.99719238281,65.8804168701172,-112.90266418456999,2117,2817.0,True,smoke,de_mirage
222,5564,54665,226941,7772151,CT,-892.988,573.967,-82.72200000000001,-1682.5378417968802,-1485.21838378906,-256.610595703125,2168,3024.0,True,smoke,de_mirage
223,676,42330,82412,5998749,T,-1036.24,304.671,-302.48,-564.771789550781,505.207275390625,-43.96875,3806,4028.0,True,flashbang,de_mirage
224,4244,31291,390403,4360529,CT,-584.214,-427.898,-167.60299999999998,-739.03125,292.96875,-143.96875,3519,4113.0,True,smoke,de_mirage
225,5448,51678,253901,7359518,CT,714.321,-311.45099999999996,449.106,176.03125,-132.89013671875,-151.96875,3105,3329.0,True,flashbang,de_mirage
226,5564,54672,308715,7773085,CT,-2353.34,798.88,-78.7011,-1119.80883789062,654.995422363281,-79.96875,10639,10831.0,True,molotov,de_mirage
227,5448,51678,253901,7359576,T,175.015,-1480.88,169.167,841.2149047851559,-1036.03125,-251.96875,9153,9377.0,True,flashbang,de_mirage
228,5649,57020,591119,8103337,T,-696.4630000000001,-1570.01,-165.96900000000002,73.1048202514648,-1959.76257324219,-167.96875,5661,5917.0,True,smoke,de_mirage
229,5648,56975,331353,8096900,CT,-1873.05,744.643,-35.0034,-2305.95532226562,460.2431640625,-167.96875,3994,4216.0,True,flashbang,de_mirage
230,5454,51834,225957,7381445,CT,-238.692,-509.254,-164.293,1422.99743652344,70.9988632202148,-112.90266418456999,6132,6832.0,False,smoke,de_mirage
231,5448,51680,284252,7359779,CT,-966.095,-549.953,-285.969,1383.63977050781,25.6663703918457,-165.633834838867,2373,3127.0,False,smoke,de_mirage
232,5564,54654,101375,7770845,T,-230.0,-509.07099999999997,-164.891,1422.99951171875,70.99888610839841,-112.90266418456999,2196,2872.0,True,smoke,de_mirage
233,5648,56975,331353,8097007,CT,-540.966,-2391.85,-132.749,-580.345275878906,-1364.99609375,-167.96875,8916,9138.0,True,flashbang,de_mirage
234,5453,51790,28661,7375242,T,-824.8439999999999,130.744,-170.989,-833.8757934570309,-788.607788085938,-221.96875,6584,6776.0,True,molotov,de_mirage
235,5506,53115,377890,7561332,T,-1161.73,198.578,-170.18900000000002,-160.006057739258,887.9928588867191,-135.328720092773,5820,6676.0,True,smoke,de_mirage
236,5375,49656,259569,7073415,T,-524.043,-513.414,-27.2756,-1023.1426391601599,236.15576171875,-172.599411010742,5206,5434.0,True,flashbang,de_mirage
237,5375,49658,291818,7073675,T,-581.738,-634.562,-249.331,370.30789184570295,-45.62834167480471,-191.104110717773,2796,3022.0,True,flashbang,de_mirage
238,5375,49651,198647,7072770,T,-712.284,-849.438,-176.145,321.642211914062,-379.53561401367205,-168.133529663086,4144,4370.0,True,flashbang,de_mirage
239,651,42538,91375,6031372,CT,448.061,-1589.97,-216.391,59.8293380737305,-1525.05407714844,-175.55152893066398,8804,9030.0,True,flashbang,de_mirage
240,676,42330,82412,5998786,CT,-499.526,-1044.01,202.861,246.942245483398,-177.271209716797,-165.466354370117,5638,5862.0,True,flashbang,de_mirage
241,643,42230,533591,5981120,T,-840.7289999999999,-1715.38,475.038,117.57427978515601,-513.503601074219,-169.999267578125,6526,6750.0,True,flashbang,de_mirage
242,5649,56983,20865,8098156,CT,-814.91,-190.452,-167.391,360.010803222656,-691.997924804688,-162.491851806641,7594,8088.0,True,smoke,de_mirage
243,5648,56975,331353,8096925,CT,-260.31,-1923.61,447.685,888.8561401367191,-1075.57250976562,-261.65826416015597,6406,6630.0,True,flashbang,de_mirage
244,766,40472,276467,5719828,CT,87.0149,-972.421,472.54,-417.21652221679705,-2234.72241210938,-173.02513122558602,2424,2648.0,True,flashbang,de_mirage
245,5649,57010,449013,8102124,T,-1170.2,-1335.29,-172.672,-134.19645690918,-1675.6872558593802,-167.96875,4065,4313.0,True,molotov,de_mirage
246,5648,56958,102693,8094547,CT,-627.194,-1478.91,323.387,-783.841552734375,-344.075317382812,-167.96875,9596,9820.0,True,flashbang,de_mirage
247,5375,49658,291818,7073683,CT,-485.403,-608.595,-42.5193,-1028.65478515625,272.281341552734,-169.503463745117,3450,3676.0,True,flashbang,de_mirage
248,651,42557,311238,6034108,CT,-678.62,-1852.09,-177.96900000000002,-692.1962890625,-1219.17321777344,-167.96875,6150,6436.0,True,smoke,de_mirage
249,5564,54649,34232,7770438,T,-1908.58,-252.607,-161.969,-1570.11865234375,-182.345840454102,-164.02001953125,10134,10342.0,True,smoke,de_mirage
250,643,42205,207114,5976998,CT,-2036.41,743.784,-45.9688,-1102.10998535156,675.099548339844,-79.96875,7589,7735.0,True,molotov,de_mirage
251,5564,54661,177632,7771671,T,-680.3939999999999,-1638.25,-169.96900000000002,1239.9853515625,-1128.08032226562,-245.066345214844,6536,7420.0,False,smoke,de_mirage
252,5375,49665,396573,7074682,T,-798.493,-639.4780000000001,-269.026,1422.5456542968802,34.8305854797363,-165.658248901367,12189,13049.0,False,smoke,de_mirage
253,752,40419,99282,5711656,CT,-35.900999999999996,-1796.56,268.975,1193.26940917969,-928.65478515625,-263.96875,5283,5505.0,True,flashbang,de_mirage
254,5448,51675,211856,7359059,T,-2300.93,-459.726,-165.96900000000002,-2462.07495117188,440.90652465820295,-167.831466674805,5127,5299.0,True,molotov,de_mirage
255,5649,57007,395011,8101666,CT,702.4689999999999,-1478.27,-45.4679,731.652221679688,-1273.95983886719,-111.654296875,6302,6524.0,False,flashbang,de_mirage
256,4244,31291,390403,4360530,CT,-2243.1,856.5010000000001,-25.9688,-2364.03442382812,808.3931274414059,-80.25892639160159,3567,3773.0,True,smoke,de_mirage
257,5375,49646,128998,7072038,CT,-213.549,-498.93300000000005,-165.96900000000002,1422.96875,-248.019836425781,-167.96875,2060,2788.0,True,smoke,de_mirage
258,5506,53112,331281,7561061,T,-1829.25,303.608,-165.96900000000002,-1478.62756347656,402.847229003906,-167.96875,14256,14462.0,True,smoke,de_mirage
259,752,40430,218097,5713055,CT,592.316,-580.9580000000001,392.639,258.35394287109403,268.97052001953097,-261.830474853516,2488,2710.0,True,flashbang,de_mirage
260,5453,51801,182943,7376691,T,-682.552,-1182.22,-165.96900000000002,-185.906829833984,-2352.9375,-167.96875,4304,4672.0,False,smoke,de_mirage
261,5648,56958,102693,8094569,T,-542.374,-1480.28,-41.4774,112.355888366699,-2311.67431640625,-39.96875,11314,11538.0,True,flashbang,de_mirage
262,5506,53101,181219,7559548,CT,-629.814,-1595.24,-165.96900000000002,592.004211425781,-1200.00341796875,-219.396575927734,4553,5745.0,True,smoke,de_mirage
263,5648,56958,102693,8094479,CT,53.6576,-1751.69,235.58,923.9901733398441,-1043.27380371094,-260.703155517578,6618,6840.0,True,flashbang,de_mirage
264,5649,57010,449013,8102212,T,-942.0989999999999,-2453.26,-99.9688,-31.9154224395752,-1418.03125,-165.658248901367,5717,5993.0,True,molotov,de_mirage
265,5564,54661,177632,7771769,CT,-248.80200000000002,-2131.35,-173.977,-307.41192626953097,-2165.18994140625,-174.325622558594,15093,15297.0,True,smoke,de_mirage
266,5648,56971,263802,8096458,T,-855.0369999999999,-1401.14,-165.96900000000002,-672.087219238281,-2368.60546875,-172.451995849609,15625,15885.0,False,smoke,de_mirage
267,5453,51789,21350,7375083,CT,-341.119,18.2297,144.106,599.564697265625,605.2308349609381,-127.019721984863,4452,4679.0,False,flashbang,de_mirage
268,5453,51791,43300,7375369,T,-455.298,-1601.08,-37.9688,1148.35522460938,-1183.96875,-205.571701049805,3400,4076.0,True,smoke,de_mirage
269,5742,59610,238873,8473947,T,-1483.7,-2336.24,369.476,-1610.22717285156,-759.5286254882809,-167.96875,24566,24788.0,True,flashbang,de_mirage
270,5649,57007,395011,8101700,T,-659.181,-1307.88,-91.9751,-11.6914319992065,-2096.89599609375,-167.96875,12896,13120.0,True,flashbang,de_mirage
271,5375,49650,182366,7072641,CT,451.707,-499.814,17.4091,286.26776123046903,402.591857910156,-261.168243408203,2752,2978.0,True,flashbang,de_mirage
272,5648,56964,177405,8095383,CT,-1127.24,-617.497,-165.96900000000002,437.070220947266,-628.22216796875,-159.96875,11042,11406.0,True,smoke,de_mirage
273,752,40436,292883,5714102,CT,-454.851,-1605.41,-37.9688,1148.11596679688,-1183.99731445312,-205.568817138672,3819,4467.0,True,smoke,de_mirage
274,5649,57007,395011,8101652,CT,465.769,-1666.36,-235.495,-150.59323120117202,-1985.72521972656,-167.96875,3904,4126.0,True,flashbang,de_mirage
275,5649,56983,20865,8098157,CT,-1142.8,-617.616,-165.97799999999998,451.20925903320295,-635.2457275390619,-159.96875,7730,8092.0,True,smoke,de_mirage
276,5564,54666,233917,7772342,CT,-700.404,-822.929,-174.165,289.491119384766,-162.29275512695298,-166.65158081054702,5398,5626.0,True,flashbang,de_mirage
277,766,40472,276467,5719835,CT,-737.1489999999999,-491.792,703.955,-1945.86437988281,-48.1382942199707,-165.96875,2888,3112.0,True,flashbang,de_mirage
278,5506,53093,54421,7558435,CT,-1124.48,168.602,-122.72399999999999,-583.623352050781,-447.193023681641,-168.172119140625,16119,16341.0,True,flashbang,de_mirage
279,766,40472,276467,5719933,T,401.699,611.331,-55.0743,220.988433837891,8.64029121398926,-201.620315551758,5338,5560.0,False,flashbang,de_mirage
280,5564,54666,233917,7772370,T,-1254.3,-2475.74,277.495,-1697.93713378906,-1362.79956054688,-258.484405517578,12598,12822.0,True,flashbang,de_mirage
281,5648,56958,102693,8094544,T,-666.5110000000001,-1289.09,-15.5841,89.2300491333008,-2273.46899414062,-39.96875,9084,9308.0,True,flashbang,de_mirage
282,5375,49665,396573,7074681,CT,74.4933,-2289.42,-37.9688,127.389106750488,-2039.98876953125,-37.96875,12077,12287.0,True,smoke,de_mirage
283,766,40468,231253,5719301,CT,-449.29,-1597.33,-37.9688,1154.40734863281,-1183.9970703125,-205.56886291503898,2980,3654.0,True,smoke,de_mirage
284,5375,49656,259569,7073456,CT,-726.5989999999999,-778.7360000000001,177.293,-451.5224609375,-1794.35363769531,-175.408538818359,8542,8768.0,True,flashbang,de_mirage
285,5506,53099,158037,7559322,CT,-1110.52,143.10399999999998,-170.43599999999998,-1316.05432128906,506.303070068359,-164.14816284179702,5711,5915.0,True,smoke,de_mirage
286,752,40440,331797,5714732,CT,-1502.14,484.50300000000004,-165.96900000000002,494.629089355469,583.0294189453119,-123.99894714355499,5896,7192.0,True,smoke,de_mirage
287,5564,54665,226941,7772154,CT,-223.905,-502.958,-165.94,1422.99523925781,70.9984970092773,-112.90266418456999,2292,3016.0,True,smoke,de_mirage
288,5375,49658,291818,7073695,CT,-530.4540000000001,-507.647,8.47176,-1015.8286743164099,231.732452392578,-172.637634277344,4082,4308.0,True,flashbang,de_mirage
289,676,42327,33764,5998236,T,-504.384,-706.633,-266.855,350.863098144531,-130.50744628906202,-165.96875,2676,2920.0,False,molotov,de_mirage
290,5564,54656,125391,7771052,CT,-1151.21,-630.271,-165.96900000000002,1422.68408203125,34.8305816650391,-163.396575927734,7424,8312.0,True,smoke,de_mirage
291,5375,49660,330540,7073988,CT,27.828000000000003,-2273.15,-37.9963,-1179.01550292969,-1319.23974609375,-174.062210083008,10096,10436.0,True,smoke,de_mirage
292,5649,56983,20865,8098154,CT,-605.69,-789.318,-261.969,-796.2931518554691,-2222.15209960938,-179.96875,4982,5552.0,True,smoke,de_mirage
293,651,42557,311238,6034234,CT,-514.312,-1511.21,36.181999999999995,-622.3880615234381,-2291.66577148438,-177.082244873047,9492,9716.0,False,flashbang,de_mirage
294,5649,56999,282815,8100293,T,-1135.3,-651.236,-165.96900000000002,148.220855712891,-373.994293212891,-166.96875,6188,6548.0,False,smoke,de_mirage
295,5649,57020,591119,8103279,CT,-234.238,-510.47900000000004,-164.46099999999998,1422.99609375,70.99351501464841,-112.90266418456999,2813,3487.0,True,smoke,de_mirage
296,5564,54666,233917,7772275,CT,507.031,-323.733,36.0992,167.32568359375,1.3581112623214702,-194.851348876953,2868,3092.0,True,flashbang,de_mirage
297,5564,54655,113811,7770981,CT,-593.148,-1400.85,-165.96900000000002,-535.408142089844,-674.52392578125,-272.260528564453,4092,4404.0,False,smoke,de_mirage
298,5453,51799,155382,7376402,T,-648.601,-920.435,-229.96900000000002,264.31634521484403,-167.613220214844,-165.888336181641,2888,3088.0,True,molotov,de_mirage
299,5506,53093,54421,7558354,T,563.363,-412.034,232.88099999999997,247.957809448242,236.818878173828,-255.96875,3771,3991.0,True,flashbang,de_mirage
300,5649,57007,395011,8101654,CT,-1180.48,699.5260000000001,-65.5309,-783.580200195312,623.96875,-75.96875,4652,4874.0,True,flashbang,de_mirage
301,5375,49646,128998,7072092,CT,-919.447,-1440.26,-165.96900000000002,283.002716064453,-1599.8542480468802,-175.96875,5850,6268.0,True,smoke,de_mirage
302,5375,49658,291818,7073720,CT,-420.209,-1242.17,380.16,-929.2853393554691,-87.6845550537109,-156.904525756836,11892,12114.0,True,flashbang,de_mirage
303,5649,56999,282815,8100289,T,-741.534,-1400.43,-165.96900000000002,360.03683471679705,-691.96875,-162.49142456054702,5086,5994.0,False,smoke,de_mirage
304,5564,54654,101375,7770910,CT,245.834,-1520.61,-173.96900000000002,-1119.97595214844,-1527.0537109375,-156.073532104492,9888,10428.0,True,smoke,de_mirage
305,5648,56975,331353,8096892,T,28.3874,-933.0939999999999,434.384,-635.7305908203119,-2234.37622070312,-177.658248901367,2252,2474.0,True,flashbang,de_mirage
306,651,42557,311238,6034103,T,-668.329,-1612.59,-169.96900000000002,815.96875,-1459.75,-108.96875,5334,6090.0,True,smoke,de_mirage
307,676,42330,82412,5998793,T,-1369.74,-1019.81,-165.96900000000002,-1157.01403808594,-835.794311523438,-167.96875,7806,8028.0,True,flashbang,de_mirage
308,5453,51801,182943,7376630,CT,-920.544,515.976,-80.5922,-1710.99987792969,-1208.03125,-246.128005981445,2564,3760.0,True,smoke,de_mirage
309,5453,51790,28661,7375287,T,-2389.26,-84.9033,-162.77200000000002,-1959.9255371093802,274.923980712891,-159.96875,9672,9844.0,False,molotov,de_mirage
310,5506,53115,377890,7561333,CT,74.8319,-2253.25,-37.9688,-308.402618408203,-1505.74133300781,-164.11373901367202,5904,6136.0,True,smoke,de_mirage
311,676,42327,33764,5998261,T,-1197.52,-742.967,-165.96900000000002,154.32785034179702,-325.524505615234,-166.96875,3332,3566.0,True,molotov,de_mirage
312,5649,57020,591119,8103321,T,-697.701,-1232.44,-165.96900000000002,93.9938507080078,-2285.79663085938,-39.96875,5279,5771.0,True,smoke,de_mirage
313,5448,51678,253901,7359517,T,317.957,-215.87099999999998,-162.082,363.83645629882795,14.448089599609402,-207.428039550781,2935,3161.0,False,flashbang,de_mirage
314,752,40430,218097,5713053,T,108.571,-1726.5,265.574,1340.41442871094,-815.5927734375,-167.96875,2364,2588.0,False,flashbang,de_mirage
315,4244,31272,178487,4357287,CT,113.60700000000001,-1983.74,-37.9688,360.45947265625,-2290.40600585938,-39.96875,4255,4435.0,False,molotov,de_mirage
316,5648,56964,177405,8095422,CT,-2370.2,235.518,-165.96900000000002,-2271.2353515625,-547.7935791015619,-167.96875,17052,17312.0,False,smoke,de_mirage
317,5648,56975,331353,8096924,CT,143.224,-1932.01,868.79,731.0287475585941,-1178.81774902344,-257.450927734375,6248,6472.0,True,flashbang,de_mirage
318,5564,54665,226941,7772167,T,107.584,-2212.46,-37.9688,-379.393493652344,-2134.2587890625,-179.96875,2804,3196.0,True,smoke,de_mirage
319,5375,49658,291818,7073816,T,-1134.3,730.8589999999999,-74.5251,-1314.93640136719,682.7615966796881,-79.96875,20026,20252.0,True,flashbang,de_mirage
320,5564,54672,308715,7773160,CT,-2301.01,-250.07299999999998,-165.96900000000002,-1251.02856445312,353.42745971679705,-165.597396850586,18158,18358.0,True,molotov,de_mirage
321,5648,56975,331353,8096902,T,-1084.45,682.291,-53.9285,-1119.39538574219,542.581359863281,-79.96875,4710,4932.0,True,flashbang,de_mirage
322,5648,56971,263802,8096314,T,-1141.96,-639.4119999999999,-165.96900000000002,1379.7736816406198,-106.127960205078,-159.487213134766,6009,6815.0,True,smoke,de_mirage
323,5648,56959,115032,8094638,CT,43.7389,-1680.43,-127.959,-879.9990234375,-2264.00756835938,-129.10403442382798,4588,4810.0,False,flashbang,de_mirage
324,5506,53109,287604,7560534,CT,478.915,-1670.35,-261.969,71.0963821411133,-1560.06433105469,-175.162139892578,3126,3434.0,True,smoke,de_mirage
325,4244,31291,390403,4360611,CT,-1179.79,-632.784,-165.96900000000002,-1572.3935546875,-1157.05920410156,-243.634323120117,4623,4933.0,True,smoke,de_mirage
326,651,42538,91375,6031245,T,-490.87199999999996,-1584.83,-20.0011,-496.96926879882795,-1424.54235839844,-89.12610626220699,5330,5556.0,True,flashbang,de_mirage
327,676,42330,82412,5998764,T,-646.45,-1167.15,201.737,-426.59518432617205,-345.930725097656,-163.96875,4840,5062.0,False,flashbang,de_mirage
328,5648,56973,295626,8096626,T,268.957,-809.5319999999999,-96.6434,227.181564331055,263.860595703125,-255.96875,4538,4812.0,True,molotov,de_mirage
329,5506,53096,112086,7558887,CT,-1134.8,-632.628,-165.99099999999999,1382.4111328125,-106.778030395508,-157.856002807617,8001,8831.0,True,smoke,de_mirage
330,766,40472,276467,5719837,CT,485.175,-503.19199999999995,171.062,234.93141174316398,-127.93365478515601,-165.96875,2936,3158.0,True,flashbang,de_mirage
331,5649,56999,282815,8100338,CT,-635.369,-1263.16,-165.96900000000002,-757.1796264648441,-1315.98303222656,-167.96875,9250,9456.0,True,smoke,de_mirage
332,5564,54671,289960,7772950,T,252.308,-1466.86,-173.993,-106.500328063965,-1931.55908203125,-167.96875,6328,6540.0,False,smoke,de_mirage
333,752,40419,99282,5711643,T,-717.3330000000001,-715.102,-104.943,-1156.4453125,-777.4580078125,-167.96875,2733,2955.0,True,flashbang,de_mirage
334,5649,56983,20865,8098124,CT,-1153.78,-622.5269999999999,-165.99099999999999,1421.2292480468802,34.8305854797363,-163.396575927734,2752,3632.0,True,smoke,de_mirage
335,5648,56974,309626,8096790,T,-910.997,-2416.14,-165.96900000000002,1258.10192871094,-871.999389648438,-139.396575927734,18514,19342.0,True,smoke,de_mirage
336,5648,56975,331353,8096899,T,-1188.28,695.243,-64.0636,-779.232543945312,623.96875,-75.96875,3954,4176.0,True,flashbang,de_mirage
337,5564,54656,125391,7771113,CT,-2015.61,-480.332,-165.96900000000002,-2551.52880859375,308.94647216796903,-167.96875,11688,11908.0,True,molotov,de_mirage
338,5648,56975,331353,8097015,CT,-191.572,-1567.49,-9.09135,-956.601684570312,-2571.58422851562,-167.96875,10198,10420.0,True,flashbang,de_mirage
339,5454,51831,198874,7381058,T,-1197.9,-619.284,-167.96900000000002,-1169.60900878906,-1006.3482666015599,-167.96875,3573,3657.0,True,smoke,de_mirage
340,5564,54649,34232,7770363,CT,-837.935,555.487,-83.5536,-1146.30322265625,613.826232910156,-79.96875,5776,5984.0,True,smoke,de_mirage
341,5564,54649,34232,7770346,CT,-640.085,-717.4630000000001,-267.427,-653.797424316406,-1299.75610351562,-167.96875,3172,3460.0,True,smoke,de_mirage
342,5648,56964,177405,8095364,CT,-918.3489999999999,521.42,-80.9398,-1710.99548339844,-1208.03125,-252.766540527344,5892,7088.0,True,smoke,de_mirage
343,5454,51831,198874,7381019,CT,-799.8330000000001,-298.92,-165.45,1422.95544433594,-367.96875,-161.183731079102,2073,3165.0,True,smoke,de_mirage
344,651,42557,311238,6034217,T,-1610.7,-2337.8,-224.037,-1068.71301269531,-2232.68505859375,-167.96875,8800,9026.0,True,flashbang,de_mirage
345,766,40468,231253,5719280,T,1370.17,-26.4223,-165.99200000000002,1392.81481933594,13.059906005859402,-152.183731079102,1574,1910.0,False,smoke,de_mirage
346,5375,49658,291818,7073696,CT,-806.212,101.382,-169.05900000000003,-320.8310546875,-906.610961914062,-167.561813354492,4264,4452.0,True,molotov,de_mirage
